t,0f_x,0f_y,0f_z,1f_x,1f_y,1f_z,2f_x,2f_y,2f_z
61.42,-1.197972024460582,-0.09725781243600998,0.3253435628352376,1.1490195909445358,-0.01302130972671467,-0.4864650449894475,0.048952433516046265,0.11027912216272465,0.1611214821542099
61.43,-1.2316923493647909,-0.07844398171770425,0.3378684985716492,1.1839131985973586,-0.027886217317280755,-0.49611712897562094,0.04777915076743243,0.106330199034985,0.15824863040397175
61.44,-1.2660759625896125,-0.05850987902696854,0.35061934763623076,1.2195175411695445,-0.04394788398102681,-0.5059874744707387,0.04655842142006803,0.10245776300799535,0.1553681268345079
61.45,-1.3011097729264234,-0.037415022127685514,0.36357874975827154,1.2558126824649507,-0.0612485891074017,-0.5160571096118541,0.045297090461472504,0.09866361123508721,0.15247835985358263
61.46,-1.3367766350212409,-0.01511818807231137,0.3767275281044185,1.2927749495280414,-0.07983135557118995,-0.5263059750707421,0.044001685493199556,0.09494954364350132,0.14957844696632355
61.47,-1.3730546668561396,0.008422371694212227,0.3900444958305035,1.3303762494145583,-0.09973969477699349,-0.5367126598535109,0.042678417441581296,0.09131732308278126,0.14666816402300745
61.48,-1.4099164423211716,0.03324864509958633,0.40350622283358006,1.3685832609719382,-0.12101728541732976,-0.5472541000789369,0.04133318134923361,0.08776864031774342,0.14374787724535684
61.49,-1.4473280357311498,0.059402484880832496,0.4170867556893281,1.4073564783131727,-0.14370756851487843,-0.5579052337440491,0.03997155741797709,0.08430508363404592,0.14081847805472095
61.5,-1.4852478910163875,0.08692512454493617,0.4307572826952939,1.4466490785716082,-0.16785323736378624,-0.5686386034297137,0.03859881244477944,0.08092811281885007,0.13788132073441983
61.51,-1.5236254834819583,0.1158565588753808,0.4444857347153867,1.4864055817167057,-0.19349559614897183,-0.5794238976781091,0.03721990176525258,0.077639037273591,0.13493816296272237
61.52,-1.5623997363792153,0.1462347571069315,0.45823631111807367,1.5265602645850698,-0.22067375511772405,-0.5902274203710058,0.03583947179414547,0.07443899801079255,0.1319911092529322
61.53,-1.6014971479518638,0.17809466969600232,0.471968918503639,1.5670352847227116,-0.24942362297846513,-0.6010114758370201,0.03446186322915214,0.0713289532824628,0.12904255733338113
61.54,-0.044700477167587266,-0.0640238808575361,-0.0978943454954908,0.007699276479598431,0.0185316084609128,-0.013272797487017738,0.03700120068798884,0.045492272396623304,0.11116714298250853
61.55,-0.04326791181246035,-0.06212489485290243,-0.09584715143208508,0.007869100721938587,0.01881921088751936,-0.013184722161568631,0.03539881109052176,0.04330568396538306,0.10903187359365371
61.56,-0.04188539001691931,-0.06031234300075244,-0.0937462672287495,0.008054453252854083,0.01914063673226985,-0.01310136239900255,0.03383093676406523,0.041171706268482586,0.10684762962775204
61.57,-0.04055585964447135,-0.05859083562591868,-0.09159825942668488,0.008256282038861397,0.01949787085918809,-0.013023024338610486,0.03229957760560995,0.03909296476673059,0.10462128376529536
61.58,-0.039282081949691995,-0.05696475618822929,-0.08940952486694845,0.008475606077778971,0.019893047790895076,-0.012950024779452306,0.030806475871913024,0.037071708397334216,0.10235954964640075
61.59,-0.03806664459219241,-0.055438286185847716,-0.08718626176896681,0.008713521398553982,0.020328464556724893,-0.012882692203056939,0.029353123193638427,0.03510982162912282,0.10006895397202376
61.6,-0.03691197650666895,-0.054015433013711395,-0.08493444381378946,0.008971207596674292,0.02080659468773882,-0.012821367858956056,0.02794076890999466,0.03320883832597257,0.09775581167274552
61.61,-0.03582036450610346,-0.05270006062600155,-0.08265979725096323,0.009249934957912863,0.02133010347252774,-0.012766406916047808,0.026570429548190597,0.03136995715347381,0.09542620416701103
61.62,-0.03479397150196413,-0.051495922867642936,-0.08036778101077491,0.00955107222872031,0.021901864599817196,-0.012718179682927246,0.025242899273243823,0.02959405826782574,0.09308596069370216
61.63,-0.033834856234935644,-0.050406699360492996,-0.07806356976970388,0.009876095097770082,0.02252497832737192,-0.01267707290043599,0.023958761137165562,0.027881721033121074,0.09074064267013987
61.64,-0.032944994422081424,-0.04943603385487138,-0.07575203988648517,0.010226595460047103,0.02320279133170869,-0.01264349110976858,0.02271839896203432,0.02623324252316269,0.08839553099625375
61.65,-0.03212630124122497,-0.048587574986169994,-0.0734377580994254,0.010604291542533787,0.023938918409842788,-0.012617858099516353,0.021522009698691183,0.024648656576327206,0.08605561619894175
61.66,-0.03138065509054901,-0.04786501940925515,-0.07112497285265595,0.011011038979084843,0.024737266222929908,-0.012600618435023957,0.02036961611146417,0.023127753186325248,0.08372559128767991
61.67,-0.03070992258076953,-0.047272157320037256,-0.06881760809986993,0.011448842931594221,0.025602059292445915,-0.01259223907336142,0.01926107964917531,0.021670098027591338,0.08140984717323135
61.68,-0.030115984738596176,-0.04681292041379401,-0.06651925941874831,0.011919871365164264,0.02653786848273643,-0.01259321106706499,0.01819611337343191,0.020275051931057574,0.0791124704858133
61.69,-0.02960076442342055,-0.04649143237350998,-0.06423319225764161,0.012426469596820556,0.027549642229661653,-0.012604051359551392,0.017174294826599996,0.018941790143848326,0.076837243617193
61.7,-0.029166254984167604,-0.04631206202860028,-0.061962342127978,0.012971176250522194,0.02864274080398505,-0.012625304674740358,0.01619507873364541,0.017669321224615234,0.07458764680271836
61.71,-0.028814550209964186,-0.04627947937497659,-0.0597093165511388,0.013556740765965336,0.02982297393048272,-0.012657545502904696,0.015257809443998852,0.016456505444493872,0.0723668620540435
61.72,-0.028547875656691743,-0.04639871470161496,-0.0574763985669626,0.01418614262515231,0.031096642119898463,-0.012701380184071114,0.014361733031539432,0.015302072581716498,0.07017777875103372
61.73,-0.02836862146163861,-0.04667522112680868,-0.05526555161235515,0.014862612479112046,0.03247058211130976,-0.012757449089380736,0.013506008982526563,0.01420463901549892,0.06802300070173589
61.74,-0.028279376790425814,-0.04711494090945776,-0.05307842558247269,0.01558965537774048,0.03395221686772412,-0.012826428899641227,0.012689721412685333,0.013162724041733638,0.06590485448211392
61.75,-0.028282966094285163,-0.04772437596746387,-0.05091636389333663,0.016371076328751392,0.0355496106183923,-0.012909034978803921,0.011911889765533768,0.012174765349071581,0.06382539887214056
61.76,-0.028382487391807935,-0.04851066310709378,-0.04878041137331137,0.017211008437477145,0.03727152949805957,-0.013006023838216724,0.01117147895433079,0.01123913360903421,0.061786435211528094
61.77,-0.013195258711784898,-0.017406612006404323,-0.05410735169266495,0.1695421915476294,0.4862705973079314,0.10288815196671439,-0.1563469328358445,-0.468863985301527,-0.04878080027404943
61.78,-0.01249771524231473,-0.01647386943522182,-0.05234844746068606,0.17541434492838887,0.5026714296523191,0.10224921038770728,-0.16291662968607415,-0.4861975602170973,-0.04990076292702122
61.79,-0.011835311167579677,-0.015592094327459774,-0.0506314155010785,0.18149722839871327,0.5196430050681567,0.10142687154193263,-0.1696619172311336,-0.504050910740697,-0.05079545604085412
61.8,-0.011206951773916118,-0.014759504800054241,-0.048957667752270034,0.187799441459794,0.5372079907177465,0.10040795298444638,-0.17659248968587787,-0.5224484859176923,-0.05145028523217634
61.81,-0.010611509190845525,-0.01397428584118454,-0.04732837049942095,0.1943300148670477,0.5553901686699385,0.09917841234437637,-0.18371850567620218,-0.541415882828754,-0.051850041844955425
61.82,-0.010047831121294242,-0.013234601621923532,-0.04574445861279886,0.20109843450322995,0.5742144958228481,0.0977232839077026,-0.19105060338193572,-0.5609798942009246,-0.05197882529490373
61.83,-0.009514748860168147,-0.01253860669771049,-0.04420665003058449,0.20811466601967668,0.5937071653929991,0.0960266099145243,-0.19859991715950853,-0.5811685586952885,-0.0518199598839398
61.84,-0.009011084608647277,-0.011884456122231147,-0.042715460335019724,0.21538918008136254,0.6138956694634651,0.09407136615625726,-0.20637809547271527,-0.602011213341234,-0.05135590582123754
61.85,-0.008535658098280389,-0.01127031450540359,-0.041271217286514686,0.22293297798832823,0.634808861904979,0.09183938144560234,-0.21439731989004784,-0.6235385473995755,-0.050568164159087665
61.86,-0.008087292544640648,-0.010694364054709974,-0.03987407519587286,0.23075761736622089,0.6564770207593057,0.08931125052638687,-0.22267032482158025,-0.6457826567045958,-0.049437175330514005
61.87,-0.007664819955007224,-0.010154811645182948,-0.038524029029963915,0.23887523751809053,0.6789319088922614,0.08646623999452062,-0.23121041756308333,-0.6687770972470785,-0.047942210964556704
61.88,-0.007267085818322309,-0.009649894968059841,-0.03722092816078104,0.2472985839029563,0.7022068313703261,0.08328218681928636,-0.240031498084634,-0.6925569364022663,-0.04606125865850531
61.89,-0.006892953208611137,-0.009177887811573752,-0.0359644896817228,0.25604103104749193,0.7263366875721874,0.07973538909125309,-0.24914807783888082,-0.7171587997606137,-0.043770899409530294
61.9,-0.006541306335215334,-0.008737104529683345,-0.034754311228018156,0.26511660299729406,0.7513580154925243,0.07580048868615422,-0.25857529666207874,-0.742620910962841,-0.04104617745813605
61.91,-0.006211053574656708,-0.008325903755874376,-0.03358988325039039,0.27453999016328545,0.7773090250020288,0.07145034563217519,-0.2683289365886287,-0.7689831212461544,-0.037860462381784796
61.92,-0.0059011300197944665,-0.00794269141962022,-0.03247060070227045,0.28432656110387355,0.8042296159598529,0.06665590411312478,-0.2784254310840791,-0.7962869245402326,-0.03418530341085432
61.93,-0.005610499582242117,-0.007585923122784716,-0.0313957741110923,0.2944923673882111,0.8321613759884156,0.06138605024751989,-0.288881867805969,-0.8245754528656308,-0.029990276136427588
61.94,-0.0053381566838428185,-0.007254105932302876,-0.03036464001341908,0.30505413918958724,0.8611475513597691,0.05560746207408769,-0.29971598250574444,-0.8538934454274661,-0.025242822060668614
61.95,-0.005083127572435782,-0.006945799643991845,-0.029376370741870057,0.3160292686344502,0.8912329827373026,0.04928445257433382,-0.3109461410620144,-0.8842871830933108,-0.019908081832463766
61.96,-0.004844471296247243,-0.006659617570425271,-0.028430083559060293,0.3274357771486635,0.9224639953770778,0.042378807107667234,-0.3225913058524163,-0.9158043778066525,-0.013948723548606937
61.97,-0.004621280370068535,-0.006394226903542113,-0.027524849140066317,0.33929226205621216,0.9548882307065458,0.03484961737002997,-0.3346709816861436,-0.9484940038030037,-0.007324768229963651
61.98,-0.004412681164998142,-0.006148348700138797,-0.02665969941033055,0.3516178164431455,0.9885544028212228,0.02665311497328253,-0.34720513527814734,-0.982406054121084,6.584437048019753e-06
61.99,-0.004217834051975046,-0.005920757535686751,-0.025833634750468456,0.36443191473274705,1.0235119591890762,0.01774250905876965,-0.360214080680772,-1.0175912016533895,0.008091125691698807
62.0,-0.004035933327662126,-0.005710280869092208,-0.02504563058319602,0.3777542544398287,1.0598106194955266,0.008067834108399598,-0.3737183211121665,-1.0541003386264345,0.01697779647479642
62.01,-0.0038662069494926647,-0.00551579815812995,-0.024294643360610036,0.39160454207120543,1.0974997598015295,-0.0024241835632562454,-0.3877383351217128,-1.0919839616433995,0.026718826923866283
62.02,-0.003707916104904169,-0.005336239762388394,-0.023579615972392307,0.4060022079735458,1.136627600643906,-0.013790229082130488,-0.40229429186864163,-1.1312913608815176,0.037369845054522795
62.03,-0.003560354637982617,-0.005170585667702047,-0.022899482597220078,0.42096603091647256,1.177240146895278,-0.026090456442258346,-0.41740567627848996,-1.172069561227576,0.048989939039478424
62.04,-0.003422848354952617,-0.005017864063257042,-0.022253173020817613,0.4365136481040628,1.2193798134988663,-0.03938847912044326,-0.4330907997491102,-1.214361949435609,0.06164165214126087
62.05,-0.00329475422819635,-0.004877149799865123,-0.02163961644472305,0.4526609198316054,1.2630836538046883,-0.05375126584204135,-0.44936616560340903,-1.2582065040048234,0.07539088228676441
62.06,-0.0031754595167845867,-0.004747562755337482,-0.021057744810028922,0.4694211097613438,1.3083810851377342,-0.0692489041359246,-0.4662456502445592,-1.3036335223823967,0.09030664894595353
62.07,-0.005105552230827927,-0.006090577025489771,-0.012836623557136098,-2.5506532332914262,-18.949049669714626,-0.2684085764148358,2.5557587855222543,18.955140246740115,0.2812451999719719
62.08,-0.005080420364600554,-0.006041794629764472,-0.012516458974567326,-2.77774765355248,-22.176143046130896,-0.38377912222769034,2.7828280739170808,22.18218484076066,0.39629558120225766
62.09,-0.00505520291460426,-0.005984704105000591,-0.012203202469616571,-2.7512844045660825,-23.814849820451858,-0.4896742674196461,2.7563396074806867,23.820834524556858,0.5018774698892626
62.1,-0.005031302307030227,-0.005921077632970227,-0.011904889044571224,-2.4649438392938308,-23.318690525236853,-0.5558541645447181,2.469975141600861,23.324611602869822,0.5677590535892894
62.11,-0.00500986581240704,-0.005853503125198611,-0.011628415882450767,-2.004977299547585,-20.857863456170353,-0.5636320912679648,2.009987165359992,20.86371695929555,0.5752605071504155
62.12,-0.004991405202146358,-0.005784432710042524,-0.01137668352848191,-1.496360217095846,-17.194105194387838,-0.5164225930226917,1.5013516222979926,17.19988962709788,0.5277992765511735
62.13,-0.004975758446081232,-0.005715487215665814,-0.011148295043254184,-1.035782620843717,-13.193171673601428,-0.43322974056583,1.0407583792897983,13.198887160817094,0.4443780356090842
62.14,-0.004962331585484175,-0.005647394220442736,-0.010939280845030982,-0.66795044382608,-9.467675808234437,-0.33540882661156834,0.6729127754115642,9.47332320245488,0.34634810745659933
62.15,-0.00495037089134967,-0.0055802815153017885,-0.010744965555210078,-0.39822381531081624,-6.31384417151999,-0.238708208568708,0.40317418620216594,6.319424453035292,0.24945317412391807
62.16,-0.004939134537265198,-0.005513983378506635,-0.010561063091972635,-0.21278618764313914,-3.802353303448875,-0.1519200746015041,0.21772532218040433,3.8078672868273817,0.16248113769347675
62.17,-0.0049279673594765094,-0.005448236596872097,-0.010384078573523046,-0.092444236466864,-1.8847846360706748,-0.07857977386421706,0.09737220382634051,1.8902328726675468,0.0889638524377401
62.18,-0.0049163201795952086,-0.005382777958396643,-0.010211340109342583,-0.019239456399396487,-0.4664702009040087,-0.01907294852211637,0.02415577657899169,0.47185297886240535,0.029284288631458953
62.19,-0.004903745142662084,-0.00531738299814968,-0.01004088879066636,0.021324405266322653,0.5543512183787429,0.027789448751220032,-0.016420660123660568,-0.5490338353805932,-0.01774855996055367
62.2,-0.004889883250498731,-0.005251875776049641,-0.009871337432889362,0.04009592571951929,1.2692164157731725,0.06380784500809332,-0.03520604246902055,-1.2639645399971227,-0.053936507575203956
62.21,-0.004874450869303408,-0.005186126309015854,-0.009701740374466614,0.04483457796280052,1.753839452627269,0.09087634194278817,-0.03996012709349711,-1.748653326318253,-0.08117460156832156
62.22,-0.004857227557035612,-0.005120043758868892,-0.009531486064350142,0.04092269637135239,2.0679968256925685,0.11073845218302727,-0.03606546881431678,-2.0628767819336997,-0.10120696611867713
62.23,-0.004838045754577201,-0.005053568960546316,-0.009360212571381829,0.03200581433206504,2.257572353526373,0.12489457308876616,-0.027167768577487844,-2.2525187845658268,-0.11553436051738433
62.24,-0.0048167822476685,-0.004986667693419566,-0.009187742589002018,0.020500107580463976,2.3571594521075747,0.13458678027026322,-0.015683325332795477,-2.3521727844141553,-0.12539903768126118
62.25,-0.004793351131564694,-0.004919325108753375,-0.009014033975240296,0.007970017571302168,2.392529388822494,0.14081898674957732,-0.003176666439737473,-2.3876100637137405,-0.13180495277433704
62.26,-0.004767697999900956,-0.004851541309176195,-0.008839142317685476,-0.004600666681277011,2.382721190252989,0.14439024083258167,0.009368364681177967,-2.3778696489438125,-0.1355510985148962
62.27,-0.00473979511757627,-0.004783327923437921,-0.008663192680625304,-0.01661854417468629,2.34171204921556,0.1459301468443919,0.02135833929226256,-2.3369287212921224,-0.13726695416376658
62.28,-0.0047096373832428064,-0.004714705484219182,-0.008486358319184524,-0.0277490783863786,2.279709112021247,0.14593146555558545,0.03245871576962141,-2.2749944065370276,-0.13744510723640094
62.29,-0.004677238927515823,-0.004645701429171937,-0.008308844664929834,-0.037826692538868695,2.2041286757252196,0.14477809221221746,0.042503931466384516,-2.1994829742960476,-0.13646924754728765
62.3,-0.004642630225783553,-0.004576348574044318,-0.008130877296215035,-0.04679387676395586,2.1203292592421743,0.14276814169684668,0.051436506989739415,-2.11575291066813,-0.13463726440063165
62.31,-0.0046058556301739675,-0.004506683937792601,-0.007952692920787697,-0.054660299007353405,2.032156182989769,0.14013254796664046,0.05926615463752737,-2.027649499051977,-0.13217985504585275
62.32,-0.0045669712451953505,-0.004436747827473947,-0.007774532637050955,-0.06147560075529064,1.942344226285724,0.13704982683002018,0.066042572000486,-1.93790747845825,-0.1292752941929692
62.33,-0.00452604308710641,-0.004366583113750393,-0.007596636920936678,-0.06731149734886528,1.8528145454652696,0.13365768291972072,0.0718375404359717,-1.848447962351519,-0.12606104599878404
62.34,-0.004483145479222346,-0.004296234645988021,-0.00741924192143442,-0.07225017038122188,1.7648933153538617,0.13006208170612646,0.07673331586044423,-1.7605970807078737,-0.12264283978469204
62.35,-0.004438359644912026,-0.004225748769822653,-0.007242576750236169,-0.07637689161055675,1.679472638804925,0.12634431539750726,0.08081525125546878,-1.6752468900351023,-0.1191017386472711
62.36,-0.004391772467575665,-0.004155172920470642,-0.007066861527975633,-0.07977547463860293,1.59712895679774,0.12256649619489739,0.0841672471061786,-1.5929737838772693,-0.11549963466692176
62.37,-0.004343475392855671,-0.004084555272744294,-0.006892306007450083,-0.08252560124512319,1.5182101924805078,0.11877582395288268,0.08686907663797885,-1.5141256372077636,-0.1118835179454326
62.38,-0.004293563453063122,-0.004013944434330638,-0.006719108637762303,-0.08470137730751956,1.4428998888938571,0.11500790201956092,0.08899494076058269,-1.4388859444595266,-0.10828879338179861
62.39,-0.004242134397558406,-0.00394338917293059,-0.0065474559660867945,-0.08637068326455276,1.3712644057594996,0.1112893151911679,0.09061281766211116,-1.367321016586569,-0.1047418592250811
62.4,-0.004189287915808822,-0.0038729381707375606,-0.006377522298436891,-0.0875950270185026,1.3032876286965063,0.10763963597052816,0.09178431493431143,-1.2994146905257689,-0.10126211367209126
62.41,-0.004135124942218926,-0.0038026398017705475,-0.006209469559407951,-0.08842970428395434,1.2388964627789374,0.10407298777591488,0.09256482922617326,-1.2350938229771669,-0.09786351821650693
62.42,-0.004079747033715039,-0.0037325419289969495,-0.006043447304908728,-0.08892413725591708,1.1779795172044019,0.10059926450441871,0.09300388428963212,-1.174246975275405,-0.09455581719950998
62.43,-0.004023255812564805,-0.0036626917191572264,-0.005879592852504867,-0.08912230704082878,1.120400754190318,0.09722508321175159,0.0931455628533936,-1.116738062471161,-0.09134549035924672
62.44,-0.003965752468104604,-0.0035931354738630225,-0.005718031502036026,-0.08906322536334386,1.0660094106680902,0.09395452920124826,0.09302897783144846,-1.062416275194227,-0.08823649769921224
62.45,-0.003907337311995589,-0.0035239184759743615,-0.0055588768252691975,-0.08878141126098031,1.0146471602706997,0.09078973936219495,0.0926887485729759,-1.0111232417947253,-0.08523086253692576
62.46,-0.00950273959687604,-0.0026526658319180984,-0.014391290265990689,-0.1868215157560126,-1.8511902392924429,0.1988913697226184,0.19632425535288864,1.853842905124361,-0.1845000794566277
62.47,-0.0032636380352229987,0.0032593843542930052,-0.00453935988329011,-0.2107229304631666,-1.9143678679403893,0.20236673495450003,0.2139865684983896,1.9111084835860963,-0.19782737507120993
62.48,-0.003298422140837211,0.0032479316670503,-0.004532274991898422,-0.22999369766207942,-1.977580228669024,0.2154068156563002,0.23329211980291664,1.9743322970019737,-0.21087454066440178
62.49,-0.0033316688748936734,0.003235814134636605,-0.004523660976171125,-0.25024187622766286,-2.0408906518652135,0.22895810099853833,0.25357354510255653,2.037654837730577,-0.2244344400223672
62.5,-0.003363373016741004,0.003223095481882014,-0.004513598407647823,-0.2713670350404376,-2.103317905373552,0.24292132318749377,0.2747304080571786,2.10009480989167,-0.23840772477984595
62.51,-0.0033935363606485036,0.0032098400808919874,-0.00450217284981319,-0.2931965599582028,-2.163525623659639,0.2571427307111448,0.2965900963188513,2.160315783578747,-0.2526405578613316
62.52,-0.0034221680873421415,0.0031961124873958902,-0.004489474617926811,-0.3154573132976855,-2.2197112300200237,0.2713940628526349,0.31887948138502764,2.216515117532628,-0.2669045882347081
62.53,-0.0034492851837884136,0.003181976904381688,-0.0044755985060314874,-0.3377371841037472,-2.269461066960928,0.2853456617948623,0.3411864692875356,2.266279090056546,-0.28087006328883085
62.54,-0.0034749129283197936,0.003167496553063796,-0.004460643473634224,-0.3594330764422922,-2.3095619572046764,0.29853046341957395,0.362907989370612,2.3063944606516125,-0.2940698199459397
62.55,-0.0034990854622793796,0.0031527329250722897,-0.004444712281498567,-0.3796808121044641,-2.335757127274942,0.3102959430444582,0.3831798975667435,2.332604394349869,-0.3058512307629596
62.56,-0.003521846474191002,0.0031377448818863726,-0.004427911062027139,-0.3972611280921926,-2.3424321139803177,0.3197403098513345,0.4007829745663836,2.3392943690984316,-0.31531239878930734
62.57,-0.003543250028010844,0.0031225875575477268,-0.004410348804636461,-0.41047449091355825,-2.3222145129853904,0.3256284037055097,0.41401774094156907,2.3190919254278426,-0.32121805490087324
62.58,-0.003563361573074323,0.0031073110081183846,-0.004392136730090937,-0.4169760372732277,-2.2654714169777197,0.32628201601115736,0.420539398846302,2.2623641059696014,-0.32188987928106644
62.59,-0.0035822591793002213,0.0030919585357424327,-0.004373387519702844,-0.4135610890278888,-2.1596924730900255,0.31943910650909524,0.417143348207189,2.1566005145542833,-0.3150657189893924
62.6,-0.00360003504562079,0.0030765645962543393,-0.004354214355351426,-0.395892459253064,-1.9887590349042692,0.30207739018836177,0.3994924942986848,1.985682470308015,-0.29772317583301033
62.61,-0.0036167973294171005,0.003061152177325429,-0.004334729714200849,-0.3581653158457323,-1.7321287186945324,0.2702015129223765,0.3617821131751494,1.729067566517207,-0.26586678320817564
62.62,-0.003632672333729263,0.0030457295108680255,-0.004315043847740971,-0.2927177574396153,-1.3640232428372743,0.21860227013706537,0.2963504297733446,1.3609775133264062,-0.2142872262893244
62.63,-0.00364780705482479,0.003030285963933045,-0.004295262858722565,-0.18962276725156543,-0.8528176577373474,0.14061587752200064,0.19327057430639022,0.8497873717734143,-0.13632061466327808
62.64,-0.003662372011375761,0.0030147869494026877,-0.004275486273262238,-0.03635213859513687,-0.1610239232505383,0.027949130892641835,0.04001451060651263,0.1580091363011356,-0.023673644619379597
62.65,-0.0036765641028024616,0.002999167740683127,-0.004255803993264451,0.1822958119445707,0.7534163519522565,-0.12929578922392385,-0.17861924784176825,-0.7564155196929397,0.1335515932171883
62.66,-0.003690608896847477,0.002983326226538589,-0.004236292517409409,0.48364144960541466,1.9333317475622667,-0.3421510292335369,-0.47995084070856714,-1.9363150737888053,0.34638732175094633
62.67,-0.003704761090828468,0.0029671150304291715,-0.004217010362625217,0.8853211081972693,3.4142046309823306,-0.6214586756860536,-0.8816163471064409,-3.41717174601276,0.6256756860486788
62.68,-0.0037193007456676488,0.0029503342731738284,-0.004197992754356959,1.4013106921234342,5.209458303547453,-0.9751030371061933,-1.3975913913777664,-5.2124086378206265,0.9793010298605502
62.69,-0.003734521140234911,0.002932727911792778,-0.0041792459734382535,2.034709094760915,7.287369932224917,-1.4031616654996868,-2.03097457362068,-7.29030266013671,1.407340911473125
62.7,-0.0037507021148508834,0.002913989263831823,-0.004160742355889528,2.7668368432534454,9.541146906949706,-1.8908188893606683,-2.7630861411385945,-9.544060896213537,1.894979631716558
62.71,-0.0037680624778476065,0.0028937842970707464,-0.004142417813493449,3.544702089907175,11.762393278122964,-2.4005969955116964,-3.5409340274293273,-11.765287062420036,2.40473941332519
62.72,-0.003786691101054277,0.0028718010755500556,-0.004124174342269639,4.2740679871483716,13.642036422196089,-2.868810392677274,-4.270281296047318,-13.644908223271639,2.872934567019544
62.73,-0.0038064741277161612,0.0028478234084691714,-0.0041058889439202365,4.830554653069702,14.829933873254388,-3.2141849825234927,-4.826748178941985,-14.832781696662858,3.218290871467413
62.74,-0.0038270599330505256,0.0028218028161058023,-0.004087426580148302,5.096904682601483,15.05834479667173,-3.3631023973020135,-5.0930776226684324,-15.061166599487835,3.3671898238821623
62.75,-0.003847905150122082,0.0027938828608975756,-0.004068650642528319,5.012978997785284,14.268985774742573,-3.281610004785786,-5.009131092635163,-14.27177965760347,3.2856786554283146
62.76,-0.0038683972105807173,0.0027643486517998205,-0.004049426052716157,4.603609927886239,12.645975208486863,-2.991432401008604,-4.599741530675658,-12.648739557138663,2.99548182706132
62.77,-0.0038879873382721033,0.002733529827781366,-0.004029617875780274,3.962013280522529,10.524244912486585,-2.5569712992303804,-3.9581252931842568,-10.526978442314366,2.5610009171061603
62.78,-0.003906266048526502,0.0027017167352605814,-0.004009092498354631,3.2051563758412405,8.249672809393868,-2.055456793029154,-3.201250109792714,-8.252374526129127,2.0594658855275085
62.79,-0.003922968715746106,0.002669124016527226,-0.003987724033156107,2.434383183720854,6.083077075042942,-1.5519327322006888,-2.430460215005108,-6.085746199059469,1.5559204562338451
62.8,-0.003937942205604796,0.002635894559180995,-0.003965402926831086,1.7179382606497893,4.174574374885749,-1.088971095011951,-1.7140003184441843,-4.17721026944493,1.0929364979387823
62.81,-0.003951105333416008,0.002602120817430972,-0.003942042864897819,1.0915873251441675,2.582819479716976,-0.6879195013521288,-1.0876362198107514,-2.585421600534407,0.6918615442170266
62.82,0.008421374293221533,0.020716479328827513,-0.03614018143796776,0.5648117047567921,1.3054588615180633,-0.3527213743783865,-0.5732330790500136,-1.326175340846891,0.3888615558163543
62.83,0.008552477284347612,0.02158750431571411,-0.03816771603486214,0.13952987864636116,0.31480238272114747,-0.0846960928836559,-0.14808235593070876,-0.3363898870368616,0.12286380891851803
62.84,0.008668458120919481,0.022489032687136146,-0.04030718434276666,-0.19679101015938624,-0.4345848007989203,0.12564344448288156,0.18812255203846676,0.41209576811178417,-0.0853362601401149
62.85,0.00876653603060005,0.023421869033619085,-0.0425641156577006,-0.45716220543812647,-0.9875560258089349,0.2871991964141521,0.4483956694075264,0.9641341567753158,-0.2446350807564515
62.86,0.008843684370021483,0.024386508573877464,-0.04494388716283422,-0.6547577714162578,-1.384901446033951,0.4087599762847719,0.6459140870462363,1.3605149374600736,-0.36381608912193764
62.87,0.008896622566925479,0.0253831119419455,-0.04745162718683407,-0.8016083761526559,-1.6613314490962543,0.4982285289652917,0.7927117535857304,1.6359483371543089,-0.45077690177845764
62.88,0.008921814724417316,0.026411499077161112,-0.05009216118012412,-0.9080879586343467,-1.8452157437859804,0.5623435917821088,0.8991661439099293,1.8188042447088193,-0.5122514306019847
62.89,0.0089154720056233,0.027471151382340055,-0.0528699786644551,-0.9828316522330889,-1.9591431150970327,0.6066646613860445,0.9739161802274656,1.9316719637146926,-0.5537946827215894
62.9,0.008873557411004287,0.028561216289930247,-0.05578920826261992,-1.0328638960980563,-2.0207832281442806,0.6356800436131477,1.023990338687052,1.9922220118543505,-0.5798908353505278
62.91,0.008791792439670291,0.029680511364285213,-0.05885359358592993,-1.0638109637378652,-2.0437865182585706,0.6529603755903353,1.055019171298195,2.0141060068942855,-0.5941067820044053
62.92,0.008665665614259492,0.030827526787291847,-0.06206646623138305,-1.0801312344837113,-2.038602721240008,0.6613173656354773,1.0714655688694517,2.0077751944527162,-0.5992508994040943
62.93,0.008490443101826686,0.03200042602524786,-0.06543071420737237,-1.085331015085697,-2.013175509056872,0.662949049866598,1.07684057198387,1.9811750830316242,-0.5975183356592256
62.94,0.008261181778841603,0.03319704497542636,-0.06894874530845362,-1.0821528062307628,-1.9735087170602497,0.6595645742727357,1.0738916244519212,1.9403116720848232,-0.5906158289642821
62.95,0.00797274512560837,0.034414890134368686,-0.07262244564427645,-1.072732874647755,-1.9241164179485613,0.6524874751764949,1.0647601295221465,1.8897015278141926,-0.5798650295322184
62.96,0.007619822328146373,0.035651136430647254,-0.07645313391093128,-1.0587297781102636,-1.8683748469070192,0.6427391836747461,1.051109955782117,1.8327237104763718,-0.5662860497638149
