t,0x,0y,0z,1x,1y,1z
5.081,0.3685709961931515,0.8140219828262104,1.4664754533406539,0.8879732892826205,1.7192676256092028,1.0392540770119507
5.0815,0.3680100956018757,0.8140382461686958,1.4672629070358822,0.8885341898738963,1.7192513622667174,1.0384666233167223
5.082,0.367449234454507,0.8140545781057812,1.4680503282380888,0.8890950510212651,1.719235030329632,1.0376792021145158
5.0825,0.3668884191105899,0.8140709895228273,1.4688377116512774,0.8896558663651822,1.719218618912586,1.0368918187013272
5.083,0.366327655825334,0.8140874910770348,1.4696250520500722,0.8902166296504381,1.7192021173583785,1.0361044783025324
5.0835,0.3657669507504383,0.8141040932003535,1.470412344279522,0.8907773347253338,1.71918551523506,1.0353171860730825
5.084,0.36520630993492925,0.8141208061023897,1.471199583254886,0.8913379755408428,1.7191688023330236,1.0345299470977185
5.0845,0.36464573932601196,0.814137639773312,1.4719867639614006,0.89189854614976,1.7191519686621013,1.033742766391204
5.085,0.3640852447699337,0.8141546039867523,1.4727738814540263,0.8924590407058384,1.7191350044486609,1.0329556488985783
5.0855,0.3635248320128585,0.8141717083027018,1.4735609308571798,0.8930194534629136,1.7191179001327113,1.0321685994954248
5.086,0.3629645067017526,0.8141889620703996,1.4743479073644459,0.8935797787740194,1.7191006463650134,1.0313816229881587
5.0865,0.36240427438527933,0.8142063744312138,1.4751348062382759,0.8941400110904927,1.7190832340041993,1.0305947241143287
5.087,0.36184414051470287,0.8142239543215127,1.4759216228096688,0.8947001449610691,1.7190656541139004,1.0298079075429358
5.0875,0.36128411044480063,0.8142417104755258,1.4767083524778382,0.8952601750309713,1.7190478979598873,1.0290211778747664
5.088,0.36072418943478257,0.814259651428193,1.4774949907098653,0.8958200960409893,1.71902995700722,1.0282345396427393
5.0885,0.36016438264921763,0.8142777855180008,1.4782815330403378,0.8963799028265543,1.7190118229174123,1.0274479973122668
5.089,0.359604695158966,0.814296120889805,1.4790679750709759,0.896939590316806,1.718993487545608,1.0266615552816287
5.0895,0.35904513194211685,0.8143146654976388,1.479854312470246,0.8974991535336552,1.7189749429377743,1.0258752178823587
5.09,0.358485697884931,0.8143334271075047,1.4806405409729628,0.898058587590841,1.7189561813279084,1.0250889893796418
5.0905,0.3579263977827876,0.8143524133001503,1.4814266563798801,0.8986178876929843,1.7189371951352628,1.0243028739727245
5.091,0.3573672363411344,0.8143716314738267,1.4822126545572702,0.8991770491346376,1.7189179769615863,1.0235168757953343
5.0915,0.3568082181764407,0.8143910888470288,1.4829985314364944,0.8997360672993312,1.7188985195883844,1.0227309989161102
