t,0f_x,0f_y,0f_z,1f_x,1f_y,1f_z
2.259,-0.010960746515842057,0.04215786496019176,-0.001762637528077093,0.010960746515842057,-0.04215786496019176,0.001762637528077093
2.2595,-0.0374510817135089,0.14410509400028595,-0.005928055558478519,0.0374510817135089,-0.14410509400028595,0.005928055558478519
2.26,-0.06480829847544844,0.2494725104050039,-0.010094048883120757,0.06480829847544844,-0.2494725104050039,0.010094048883120757
2.2605,-0.09305503797247586,0.35835189161180875,-0.014256675919096013,0.09305503797247586,-0.35835189161180875,0.014256675919096013
2.261,-0.12221441260017793,0.47083700971285003,-0.0184117765143229,0.12221441260017793,-0.47083700971285003,0.0184117765143229
2.2615,-0.15231000854897042,0.5870236468374741,-0.022554963479769086,0.15231000854897042,-0.5870236468374741,0.022554963479769086
2.262,-0.1833658878107503,0.7070096084479092,-0.026681613901548048,0.1833658878107503,-0.7070096084479092,0.026681613901548048
2.2625,-0.2154065895724544,0.8308947343509734,-0.030786860234646583,0.2154065895724544,-0.8308947343509734,0.030786860234646583
2.263,-0.24845713094370275,0.9587809072158194,-0.03486558118081203,0.24845713094370275,-0.9587809072158194,0.03486558118081203
2.2635,-0.2825430069629855,1.0907720583764204,-0.038912392354057676,0.2825430069629855,-1.0907720583764204,0.038912392354057676
2.264,-0.317690189823572,1.2269741706839754,-0.04292163673818057,0.317690189823572,-1.2269741706839754,0.04292163673818057
2.2645,-0.3539251272572271,1.3674952781615497,-0.046887374941760665,0.3539251272572271,-1.3674952781615497,0.046887374941760665
2.265,-0.39127474001039353,1.5124454621990424,-0.05080337525723726,0.39127474001039353,-1.5124454621990424,0.05080337525723726
2.2655,-0.42976641834437995,1.6619368440134765,-0.05466310353193536,0.42976641834437995,-1.6619368440134765,0.05466310353193536
2.266,-0.469428017487178,1.8160835730833527,-0.058459712860206396,0.469428017487178,-1.8160835730833527,0.058459712860206396
2.2665,-0.5102878519612642,1.9750018112519954,-0.06218603310734413,0.5102878519612642,-1.9750018112519954,0.06218603310734413
2.267,-0.5523746887078976,2.1388097121786886,-0.06583456027747214,0.5523746887078976,-2.1388097121786886,0.06583456027747214
2.2675,-0.5957177389247267,2.3076273958007705,-0.0693974457392937,0.5957177389247267,-2.3076273958007705,0.0693974457392937
2.268,-0.6403466485295441,2.481576917453054,-0.07286648532538051,0.6403466485295441,-2.481576917453054,0.07286648532538051
2.2685,-0.686291487159298,2.660782231275021,-0.07623310832264327,0.686291487159298,-2.660782231275021,0.07623310832264327
2.269,-0.7335827356093189,2.845369147518598,-0.07948836637365354,0.7335827356093189,-2.845369147518598,0.07948836637365354
2.2695,-0.7822512716138581,3.0354652833526927,-0.0826229223107308,0.7822512716138581,-3.0354652833526927,0.0826229223107308
2.27,-0.8323283538649039,3.231200006742925,-0.08562703894705047,0.8323283538649039,-3.231200006742925,0.08562703894705047
2.2705,-0.8838456041622547,3.4327043729677142,-0.08849056785152584,0.8838456041622547,-3.4327043729677142,0.08849056785152584
2.271,-0.9368349875837464,3.64011105331411,-0.0912029381368987,0.9368349875837464,-3.64011105331411,0.0912029381368987
2.2715,-0.9913287905606563,3.8535542554797177,-0.09375314529328603,0.9913287905606563,-3.8535542554797177,0.09375314529328603
2.272,-1.0473595967391494,4.073169635188856,-0.09612974010240669,1.0473595967391494,-4.073169635188856,0.09612974010240669
2.2725,-1.1049602605049336,4.299094198514475,-0.09832081767089397,1.1049602605049336,-4.299094198514475,0.09832081767089397
2.273,-1.1641638780446566,4.5314661943810055,-0.10031400662441661,1.1641638780446566,-4.5314661943810055,0.10031400662441661
2.2735,-1.2250037558136213,4.770424996705531,-0.1020964585078095,1.2250037558136213,-4.770424996705531,0.1020964585078095
2.274,-1.287513376276341,5.01611097562032,-0.10365483744013519,1.287513376276341,-5.01611097562032,0.10365483744013519
2.2745,-1.3517263607830454,5.268665357203952,-0.10497531007741512,1.3517263607830454,-5.268665357203952,0.10497531007741512
2.275,-1.4176764294425657,5.528230071135123,-0.10604353593981367,1.4176764294425657,-5.528230071135123,0.10604353593981367
2.2755,-1.4853973578490713,5.79494758566906,-0.10684465816425784,1.4853973578490713,-5.79494758566906,0.10684465816425784
2.276,-1.5549229305182484,6.068960729326223,-0.10736329474781586,1.5549229305182484,-6.068960729326223,0.10736329474781586
2.2765,-1.626286890886443,6.350412498672122,-0.10758353035175823,1.626286890886443,-6.350412498672122,0.10758353035175823
2.277,-1.6995228877251907,6.639445851559724,-0.1074889087408322,1.6995228877251907,-6.639445851559724,0.1074889087408322
2.2775,-1.7746644178225528,6.936203485199061,-0.10706242593718968,1.7746644178225528,-6.936203485199061,0.10706242593718968
2.278,-1.8517447647827256,7.240827598415697,-0.10628652417335151,1.8517447647827256,-7.240827598415697,0.10628652417335151
2.2785,-1.9307969337956536,7.553459637457653,-0.10514308673368572,1.9307969337956536,-7.553459637457653,0.10514308673368572
2.279,-2.0118535822301777,7.8742400247141795,-0.10361343377910903,2.0118535822301777,-7.8742400247141795,0.10361343377910903
2.2795,-2.0949469459059347,8.203307869713242,-0.10167831925499803,2.0949469459059347,-8.203307869713242,0.10167831925499803
2.28,-2.180108760902454,8.54080066177395,-0.09931792898766237,2.180108760902454,-8.54080066177395,0.09931792898766237
2.2805,-2.26737018076831,8.886853943704239,-0.09651188008011637,2.26737018076831,-8.886853943704239,0.09651188008011637
2.281,-2.3567616889984224,9.24160096595141,-0.09323922172331997,2.3567616889984224,-9.24160096595141,0.09323922172331997
2.2815,-2.4483130066535734,9.605172320633452,-0.08947843754439493,2.4483130066535734,-9.605172320633452,0.08947843754439493
2.282,-2.5420529950053266,9.977695554911609,-0.085207449618708,2.5420529950053266,-9.977695554911609,0.085207449618708
2.2825,-2.638009553097384,10.359294763192613,-0.08040362427782478,2.638009553097384,-10.359294763192613,0.08040362427782478
2.283,-2.7362095101266997,10.750090157694078,-0.07504377985051239,2.7362095101266997,-10.750090157694078,0.07504377985051239
2.2835,-2.83667851255944,11.150197616950305,-0.06910419647869553,2.83667851255944,-11.150197616950305,0.06910419647869553
2.284,-2.939440905911408,11.559728211889938,-0.06256062815492934,2.939440905911408,-11.559728211889938,0.06256062815492934
2.2845,-3.0445196111395694,11.978787709181628,-0.055388317132210894,3.0445196111395694,-11.978787709181628,0.055388317132210894
2.285,-3.1519359956085045,12.40747605160929,-0.047562010860712586,3.1519359956085045,-12.40747605160929,0.047562010860712586
2.2855,-3.2617097386175518,12.845886815322807,-0.039055981609535925,3.2617097386175518,-12.845886815322807,0.039055981609535925
2.286,-3.3738586914958395,13.29410664389323,-0.029844048934281074,3.3738586914958395,-13.29410664389323,0.029844048934281074
2.2865,-3.488398732298805,13.752214659203927,-0.019899605153469464,3.488398732298805,-13.752214659203927,0.019899605153469464
2.287,-3.6053436151667437,14.22028184931491,-0.009195643998346737,3.6053436151667437,-14.22028184931491,0.009195643998346737
2.2875,-3.7247048144363406,14.698370433556954,0.002295207398938482,3.7247048144363406,-14.698370433556954,-0.002295207398938482
2.288,-3.8464913636293914,15.18653320524364,0.014600653013933543,3.8464913636293914,-15.18653320524364,-0.014600653013933543
2.2885,-3.9707096894781833,15.684812852529378,0.027748688771899847,3.9707096894781833,-15.684812852529378,-0.027748688771899847
2.289,-4.097363441185435,16.19324125809484,0.04176755956239777,4.097363441185435,-16.19324125809484,-0.04176755956239777
2.2895,-4.226453315159087,16.711838778510522,0.05668571226938928,4.226453315159087,-16.711838778510522,-0.05668571226938928
2.29,-4.357976875504468,17.240613504299468,0.07253174466503685,4.357976875504468,-17.240613504299468,-0.07253174466503685
2.2905,-4.491928370605373,17.779560501917327,0.08933435002205561,4.491928370605373,-17.779560501917327,-0.08933435002205561
2.291,-4.6282985461744195,18.328661039066166,0.1071222573080355,4.6282985461744195,-18.328661039066166,-0.1071222573080355
2.2915,-4.767074455205774,18.887881794972404,0.1259241668350774,4.767074455205774,-18.887881794972404,-0.1259241668350774
2.292,-4.908239265319495,19.457174057488672,0.14576868125039935,4.908239265319495,-19.457174057488672,-0.14576868125039935
2.2925,-5.051772064043101,20.03647290911032,0.16668423176748937,5.051772064043101,-20.03647290911032,-0.16668423176748937
2.293,-5.197647662638902,20.625696404255535,0.18869899955382416,5.197647662638902,-20.625696404255535,-0.18869899955382416
2.2935,-5.34583639914499,21.22474474040413,0.21184083220945849,5.34583639914499,-21.22474474040413,-0.21184083220945849
2.294,-5.496303941365075,21.833499425967982,0.23613715529190749,5.496303941365075,-21.833499425967982,-0.23613715529190749
2.2945,-5.649011090606849,22.45182244803556,0.2616148788659054,5.649011090606849,-22.45182244803556,-0.2616148788659054
2.295,-5.803913587036501,23.07955544341656,0.2883002990826837,5.803913587036501,-23.07955544341656,-0.2883002990826837
2.2955,-5.96096191758538,23.716518876700583,0.31621899482172244,5.96096191758538,-23.716518876700583,-0.31621899482172244
2.296,-6.120101127412738,24.36251122933082,0.34539571945928765,6.120101127412738,-24.36251122933082,-0.34539571945928765
2.2965,-6.281270635998323,25.017308203990396,0.3758542878617084,6.281270635998323,-25.017308203990396,-0.3758542878617084
2.297,-6.4444040590046905,25.680661948882168,0.4076174587380052,6.4444040590046905,-25.680661948882168,-0.4076174587380052
2.2975,-6.609429037116177,26.352300306772193,0.44070681252564764,6.609429037116177,-26.352300306772193,-0.44070681252564764
2.298,-6.776267073126466,27.03192609394874,0.4751426250248447,6.776267073126466,-27.03192609394874,-0.4751426250248447
2.2985,-6.944833378606175,27.719216414511504,0.5109437370412282,6.944833378606175,-27.719216414511504,-0.5109437370412282
2.299,-7.11503673154058,28.413822015665332,0.5481274203431645,7.11503673154058,-28.413822015665332,-0.5481274203431645
2.2995,-7.286779346380045,29.115366689930976,0.5867092402890854,7.286779346380045,-29.115366689930976,-0.5867092402890854
2.3,-7.4599567579930035,29.823446730402384,0.6267029155305338,7.4599567579930035,-29.823446730402384,-0.6267029155305338
2.3005,-7.634457721050954,30.5376304453693,0.6681201752495098,7.634457721050954,-30.5376304453693,-0.6681201752495098
2.301,-7.810164126409308,31.25745773879306,0.7109706144423332,7.810164126409308,-31.25745773879306,-0.7109706144423332
2.3015,-7.986950936070332,31.98243976324537,0.7552615478170961,7.986950936070332,-31.98243976324537,-0.7552615478170961
2.302,-8.164686138329603,32.712058652014534,0.8009978629272634,8.164686138329603,-32.712058652014534,-0.8009978629272634
2.3025,-8.343230724710287,33.44576733712889,0.8481818732196105,8.343230724710287,-33.44576733712889,-0.8481818732196105
2.303,-8.522438690280145,34.182989460044936,0.8968131717296036,8.522438690280145,-34.182989460044936,-0.8968131717296036
2.3035,-8.702157058926032,34.923119381700786,0.9468884862118004,8.702157058926032,-34.923119381700786,-0.9468884862118004
2.304,-8.882225935121337,35.66552229851384,0.9984015365449472,8.882225935121337,-35.66552229851384,-0.9984015365449472
2.3045,-9.062478583673878,36.40953447074279,1.051342895302158,9.062478583673878,-36.40953447074279,-1.051342895302158
2.305,-9.242741538871972,37.15446356938833,1.1056998524232382,9.242741538871972,-37.15446356938833,-1.1056998524232382
2.3055,-9.422834744363248,37.89958914750563,1.1614562849699601,9.422834744363248,-37.89958914750563,-1.1614562849699601
2.306,-9.602571724998901,38.64416324142342,1.2185925329837688,9.602571724998901,-38.64416324142342,-1.2185925329837688
2.3065,-9.78175979175642,39.387411106913476,1.2770852824989003,9.78175979175642,-39.387411106913476,-1.2770852824989003
2.307,-9.960200280713646,40.128532094817714,1.3369074567908474,9.960200280713646,-40.128532094817714,-1.3369074567908474
2.3075,-10.13768882689453,40.8667006700509,1.3980281169607445,10.13768882689453,-40.8667006700509,-1.3980281169607445
2.308,-10.314015673625905,41.601067577190484,1.4604123729680736,10.314015673625905,-41.601067577190484,-1.4604123729680736
2.3085,-10.488966017854537,42.33076115511704,1.5240213062278944,10.488966017854537,-42.33076115511704,-1.5240213062278944
2.309,-10.662320391661103,43.05488880232649,1.588811904883275,10.662320391661103,-43.05488880232649,-1.588811904883275
2.3095,-10.833855079977619,43.77253859361743,1.654737012847072,10.833855079977619,-43.77253859361743,-1.654737012847072
2.31,-11.00334257427164,44.4827810478806,1.7217452936811435,11.00334257427164,-44.4827810478806,-1.7217452936811435
2.3105,-11.17055206170071,45.18467104566857,1.789781210342863,11.17055206170071,-45.18467104566857,-1.789781210342863
2.311,-11.335249948966378,45.8772498941119,1.8587850217785606,11.335249948966378,-45.8772498941119,-1.8587850217785606
2.3115,-11.497200419816428,46.55954753560068,1.9286927972824,11.497200419816428,-46.55954753560068,-1.9286927972824
2.312,-11.656166024848226,47.230584895439485,1.9994364494641221,11.656166024848226,-47.230584895439485,-1.9994364494641221
2.3125,-11.811908301969378,47.8893763624572,2.0709437865828497,11.811908301969378,-47.8893763624572,-2.0709437865828497
2.313,-11.964188425569409,48.53493239530009,2.1431385849051776,11.964188425569409,-48.53493239530009,-2.1431385849051776
2.3135,-12.112767882152436,49.16626224586843,2.2159406816345606,12.112767882152436,-49.16626224586843,-2.2159406816345606
2.314,-12.257409169880342,49.78237679009544,2.2892660888361474,12.257409169880342,-49.78237679009544,-2.2892660888361474
2.3145,-12.39787651918466,50.38229145503583,2.3630271286485507,12.39787651918466,-50.38229145503583,-2.3630271286485507
2.315,-12.533936631317799,50.965029230006955,2.4371325899291496,12.533936631317799,-50.965029230006955,-2.4371325899291496
2.3155,-12.665359431446902,51.529623748376245,2.5114879063275954,12.665359431446902,-51.529623748376245,-2.5114879063275954
2.316,-12.79191883263803,52.07512242548103,2.585995355620965,12.79191883263803,-52.07512242548103,-2.585995355620965
2.3165,-12.91339350684837,52.60058963715471,2.660554279977224,12.91339350684837,-52.60058963715471,-2.660554279977224
2.317,-13.029567658834464,53.10510992240125,2.7350613266408654,13.029567658834464,-53.10510992240125,-2.7350613266408654
2.3175,-13.14023179870748,53.58779119295014,2.809410708359906,13.14023179870748,-53.58779119295014,-2.809410708359906
2.318,-13.24518350871792,54.047767931731414,2.8834944826962694,13.24518350871792,-54.047767931731414,-2.8834944826962694
2.3185,-13.344228199738623,54.48420436175053,2.9572028491853524,13.344228199738623,-54.48420436175053,-2.9572028491853524
2.319,-13.437179852841759,54.89629756644864,3.0304244631375385,13.437179852841759,-54.89629756644864,-3.0304244631375385
2.3195,-13.523861741328643,55.28328054238305,3.1030467647057165,13.523861741328643,-55.28328054238305,-3.1030467647057165
2.32,-13.604107128577807,55.644425164989116,3.1749563216808223,13.604107128577807,-55.644425164989116,-3.1749563216808223
2.3205,-13.677759937127224,55.97904504828963,3.246039184325684,13.677759937127224,-55.97904504828963,-3.246039184325684
2.321,-13.744675384500352,56.28649827969951,3.3161812504155956,13.744675384500352,-56.28649827969951,-3.3161812504155956
2.3215,-13.804720581424686,56.56619001154458,3.3852686385267807,13.804720581424686,-56.56619001154458,-3.3852686385267807
2.322,-13.857775088273986,56.81757489156194,3.453188067500699,13.857775088273986,-56.81757489156194,-3.453188067500699
2.3225,-13.903731425792492,57.04015931548733,3.519827239916936,13.903731425792492,-57.04015931548733,-3.519827239916936
2.323,-13.942495536427426,57.23350348584479,3.585075227330323,13.942495536427426,-57.23350348584479,-3.585075227330323
2.3235,-13.973987192905092,57.397223262237205,3.648822854970702,13.973987192905092,-57.397223262237205,-3.648822854970702
2.324,-13.99814035103062,57.530991789775186,3.710963083568345,13.99814035103062,-57.530991789775186,-3.710963083568345
2.3245,-14.014903444070246,57.63454089376712,3.7713913859531356,14.014903444070246,-57.63454089376712,-3.7713913859531356
2.325,-14.02423961648522,57.707662230417796,3.830006116085299,14.02423961648522,-57.707662230417796,-3.830006116085299
2.3255,-14.026126895221626,57.75020818501944,3.886708868206283,14.026126895221626,-57.75020818501944,-3.886708868206283
2.326,-14.020558297212375,57.762092510935176,3.941404823851773,14.020558297212375,-57.762092510935176,-3.941404823851773
2.3265,-14.007541872226268,57.74329070461183,3.9940030845469137,14.007541872226268,-57.74329070461183,-3.9940030845469137
2.327,-13.987100680672635,57.69384011378803,4.044416988099756,13.987100680672635,-57.69384011378803,-4.044416988099756
2.3275,-13.959272706464123,57.6138397780857,4.092564406529078,13.959272706464123,-57.6138397780857,-4.092564406529078
2.328,-13.924110705522967,57.50345000316481,4.138368023799918,13.924110705522967,-57.50345000316481,-4.138368023799918
2.3285,-13.881681990997363,57.36289167161469,4.1817555916957065,13.881681990997363,-57.36289167161469,-4.1817555916957065
2.329,-13.83206815672243,57.19244529570962,4.222660162327366,13.83206815672243,-57.19244529570962,-4.222660162327366
2.3295,-13.775364740914055,56.992449819059246,4.261020295965167,13.775364740914055,-56.992449819059246,-4.261020295965167
2.33,-13.71168083250971,56.76330117598841,4.296780243075498,13.71168083250971,-56.76330117598841,-4.296780243075498
2.3305,-13.641138622976582,56.50545061921011,4.32989009965093,13.641138622976582,-56.50545061921011,-4.32989009965093
2.331,-13.56387290677656,56.219402827944386,4.360305935134188,13.56387290677656,-56.219402827944386,-4.360305935134188
2.3315,-13.480030534015812,55.905713810103805,4.38798989245406,13.480030534015812,-55.905713810103805,-4.38798989245406
2.332,-13.389769819105569,55.56498861348185,4.41291025990879,13.389769819105569,-55.56498861348185,-4.41291025990879
2.3325,-13.293259909516316,55.197878862022066,4.435041514850046,13.293259909516316,-55.197878862022066,-4.435041514850046
2.333,-13.190680118926757,54.80508013424406,4.454364339334864,13.190680118926757,-54.80508013424406,-4.454364339334864
2.3335,-13.082219229236166,54.38732920169059,4.470865608119929,13.082219229236166,-54.38732920169059,-4.470865608119929
2.334,-12.968074766037542,53.945401145892205,4.48453834957387,12.968074766037542,-53.945401145892205,-4.48453834957387
2.3345,-12.84845225222671,53.480106372769676,4.495381680271068,12.84845225222671,-53.480106372769676,-4.495381680271068
2.335,-12.723564444461465,52.99228754365853,4.50340071421004,12.723564444461465,-52.99228754365853,-4.50340071421004
2.3355,-12.593630557175198,52.48281644220309,4.508606447762246,12.593630557175198,-52.48281644220309,-4.508606447762246
2.336,-12.45887547879984,51.95259079626405,4.511015621606372,12.45887547879984,-51.95259079626405,-4.511015621606372
2.3365,-12.319528984763604,51.4025310737131,4.510650561036209,12.319528984763604,-51.4025310737131,-4.510650561036209
2.337,-12.1758249517004,50.83357727055231,4.50753899614507,12.1758249517004,-50.83357727055231,-4.50753899614507
2.3375,-12.028000577146239,50.246685709218674,4.5017138634880265,12.028000577146239,-50.246685709218674,-4.5017138634880265
2.338,-11.876295608804291,49.64282586422,4.493213090902921,11.876295608804291,-49.64282586422,-4.493213090902921
2.3385,-11.720951587238076,49.0229772314091,4.482079367232255,11.720951587238076,-49.0229772314091,-4.482079367232255
2.339,-11.562211105606142,48.38812625625916,4.468359898731303,11.562211105606142,-48.38812625625916,-4.468359898731303
2.3395,-11.40031708978602,47.73926333547119,4.45210615397413,11.40031708978602,-47.73926333547119,-4.45210615397413
2.34,-11.235512101951104,47.07737990512876,4.433373599076893,11.235512101951104,-47.07737990512876,-4.433373599076893
2.3405,-11.06803767036821,46.40346562744179,4.412221425050211,11.06803767036821,-46.40346562744179,-4.412221425050211
2.341,-10.898133647879407,45.71850568690833,4.388712269069246,10.898133647879407,-45.71850568690833,-4.388712269069246
2.3415,-10.726037601220225,45.023478205468834,4.362911931412,10.726037601220225,-45.023478205468834,-4.362911931412
2.342,-10.551984233014988,44.31935178496904,4.334889089765645,10.551984233014988,-44.31935178496904,-4.334889089765645
2.3425,-10.376204837978996,43.607083183980166,4.3047150125379225,10.376204837978996,-43.607083183980166,-4.3047150125379225
2.343,-10.19892679455179,42.88761513477541,4.272463272737245,10.19892679455179,-42.88761513477541,-4.272463272737245
2.3435,-10.020373092885835,42.16187430502638,4.238209463902521,10.020373092885835,-42.16187430502638,-4.238209463902521
2.344,-9.840761899828038,41.43076940759595,4.202030919473627,9.840761899828038,-41.43076940759595,-4.202030919473627
2.3445,-9.660306161254152,40.69518946064893,4.164006436897155,9.660306161254152,-40.69518946064893,-4.164006436897155
2.345,-9.479213241853298,39.95600219920324,4.124216007659822,9.479213241853298,-39.95600219920324,-4.124216007659822
2.3455,-9.297684602214238,39.21405263820889,4.082740554337529,9.297684602214238,-39.21405263820889,-4.082740554337529
2.346,-9.115915512835995,38.47016178627296,4.0396616756409784,9.115915512835995,-38.47016178627296,-4.0396616756409784
2.3465,-8.934094804471808,37.72512550823795,3.995061400328874,8.934094804471808,-37.72512550823795,-3.995061400328874
2.347,-8.752404654026309,36.97971353400844,3.9490219507533775,8.752404654026309,-36.97971353400844,-3.9490219507533775
2.3475,-8.571020405049278,36.23466861025731,3.901625516693605,8.571020405049278,-36.23466861025731,-3.901625516693605
2.348,-8.390110421717743,35.490705790980044,3.8529540400285947,8.390110421717743,-35.490705790980044,-3.8529540400285947
2.3485,-8.209835975063227,34.748511862269766,3.803089010698865,8.209835975063227,-34.748511862269766,-3.803089010698865
2.349,-8.03035116008489,34.00874489616611,3.7521112743066354,8.03035116008489,-34.00874489616611,-3.7521112743066354
2.3495,-7.851802842295009,33.2720339280017,3.700100851611544,7.851802842295009,-33.2720339280017,-3.700100851611544
2.35,-7.674330632161858,32.53897875129237,3.647136770087874,7.674330632161858,-32.53897875129237,-3.647136770087874
2.3505,-7.498066885856975,31.810149823937014,3.593296907626598,7.498066885856975,-31.810149823937014,-3.593296907626598
2.351,-7.3231367306668504,31.086088279258192,3.538657848385931,7.3231367306668504,-31.086088279258192,-3.538657848385931
2.3515,-7.14965811340155,30.367306035262164,3.483294750722457,7.14965811340155,-30.367306035262164,-3.483294750722457
2.352,-6.977741870117017,29.65428599539244,3.427281227067532,6.977741870117017,-29.65428599539244,-3.427281227067532
2.3525,-6.807491815466813,28.947482334010843,3.370689235553823,6.807491815466813,-28.947482334010843,-3.370689235553823
2.353,-6.639004850009242,28.247320859845466,3.313588983142161,6.639004850009242,-28.247320859845466,-3.313588983142161
2.3535,-6.472371083818769,27.554199450706893,3.256048839951339,6.472371083818769,-27.554199450706893,-3.256048839951339
2.354,-6.307673974780015,26.868488552862726,3.1981352644502326,6.307673974780015,-26.868488552862726,-3.1981352644502326
2.3545,-6.1449904799844814,26.190531738604108,3.1399127391362724,6.1449904799844814,-26.190531738604108,-3.1399127391362724
2.355,-5.984391218697896,25.520646315706415,3.0814437162931267,5.984391218697896,-25.520646315706415,-3.0814437162931267
2.3555,-5.825940645417831,24.85912398267536,3.0227885733943185,5.825940645417831,-24.85912398267536,-3.0227885733943185
2.356,-5.669697231604654,24.206231523907004,2.964005577700618,5.669697231604654,-24.206231523907004,-2.964005577700618
2.3565,-5.515713654728821,23.56221153911724,2.905150859581814,5.515713654728821,-23.56221153911724,-2.905150859581814
2.357,-5.364036993347866,22.927283201666942,2.8462783940836323,5.364036993347866,-22.927283201666942,-2.8462783940836323
2.3575,-5.214708926994822,22.30164304067447,2.787439990252888,5.214708926994822,-22.30164304067447,-2.787439990252888
2.358,-5.067765939732016,21.68546574209002,2.7286852877308987,5.067765939732016,-21.68546574209002,-2.7286852877308987
2.3585,-4.923239526297749,21.078904964197342,2.6700617601260137,4.923239526297749,-21.078904964197342,-2.6700617601260137
2.359,-4.781156399845069,20.482094163292544,2.611614724678557,4.781156399845069,-20.482094163292544,-2.611614724678557
2.3595,-4.641538700346139,19.895147425587353,2.5533873577386297,4.641538700346139,-19.895147425587353,-2.5533873577386297
2.36,-4.5044042028077556,19.318160301673835,2.4954207155857078,4.5044042028077556,-19.318160301673835,-2.4954207155857078
2.3605,-4.369766524513743,18.751210640170815,2.4377537601294814,4.369766524513743,-18.751210640170815,-2.4377537601294814
2.361,-4.237635330580454,18.19435941745893,2.3804233890448665,4.237635330580454,-18.19435941745893,-2.3804233890448665
2.3615,-4.1080165371780515,17.647651560681894,2.3234644699079317,4.1080165371780515,-17.647651560681894,-2.3234644699079317
2.362,-3.9809125118357147,17.111116761459844,2.266909877915557,3.9809125118357147,-17.111116761459844,-2.266909877915557
2.3625,-3.856322270311487,16.584770278017903,2.210790536788417,3.856322270311487,-16.584770278017903,-2.210790536788417
2.363,-3.734241669566807,16.06861372367805,2.155135462474322,3.734241669566807,-16.06861372367805,-2.155135462474322
2.3635,-3.6146635964435587,15.562635839901992,2.099971809287801,3.6146635964435587,-15.562635839901992,-2.099971809287801
2.364,-3.4975781516942424,15.066813252292281,2.0453249181399658,3.4975781516942424,-15.066813252292281,-2.0453249181399658
2.3645,-3.3829728290676506,14.581111208175201,1.991218366532144,3.3829728290676506,-14.581111208175201,-1.991218366532144
2.365,-3.270832689199774,14.105484294587558,1.9376740200058735,3.270832689199774,-14.105484294587558,-1.9376740200058735
2.3655,-3.1611405281042018,13.639877135677105,1.884712084760685,3.1611405281042018,-13.639877135677105,-1.884712084760685
2.366,-3.053877040098309,13.184225068703869,1.8323511611705736,3.053877040098309,-13.184225068703869,-1.8323511611705736
2.3665,-2.9490209750392014,12.738454797989824,1.780608297948002,2.9490209750392014,-12.738454797989824,-1.780608297948002
2.367,-2.8465492897800493,12.302485026320504,1.7294990467234668,2.8465492897800493,-12.302485026320504,-1.7294990467234668
2.3675,-2.7464372937887376,11.876227063436453,1.6790375168255876,2.7464372937887376,-11.876227063436453,-1.6790375168255876
2.368,-2.6486587889016415,11.459585411385204,1.6292364300647506,2.6486587889016415,-11.459585411385204,-1.6292364300647506
2.3685,-2.553186203211909,11.052458326619616,1.5801071753396734,2.553186203211909,-11.052458326619616,-1.5801071753396734
2.369,-2.459990719116004,10.654738358834363,1.5316598629023914,2.459990719116004,-10.654738358834363,-1.5316598629023914
2.3695,-2.3690423955645747,10.266312866630262,1.4839033781327695,2.3690423955645747,-10.266312866630262,-1.4839033781327695
2.37,-2.2803102845831895,9.8870645101819,1.436845434688231,2.2803102845831895,-9.8870645101819,-1.436845434688231
2.3705,-2.193762542145775,9.51687172116093,1.3904926269084488,2.193762542145775,-9.51687172116093,-1.3904926269084488
2.371,-2.1093665334990725,9.155609150236819,1.3448504813680646,2.1093665334990725,-9.155609150236819,-1.3448504813680646
2.3715,-2.0270889330499164,8.80314809253787,1.2999235074831996,2.0270889330499164,-8.80314809253787,-1.2999235074831996
2.372,-1.946895818937764,8.459356891504264,1.255715247088841,1.946895818937764,-8.459356891504264,-1.255715247088841
2.3725,-1.8687527624261993,8.12410132161684,1.2122283229161552,1.8687527624261993,-8.12410132161684,-1.2122283229161552
2.373,-1.792624912253726,7.797244950517204,1.169464485908249,1.792624912253726,-7.797244950517204,-1.169464485908249
2.3735,-1.718477074092023,7.478649481072287,1.1274246613232872,1.718477074092023,-7.478649481072287,-1.1274246613232872
2.374,-1.6462737852645555,7.168175073960154,1.0861089935824184,1.6462737852645555,-7.168175073960154,-1.0861089935824184
2.3745,-1.5759793848829806,6.865680651377458,1.0455168898286369,1.5759793848829806,-6.865680651377458,-1.0455168898286369
2.375,-1.5075580795614614,6.571024182483858,1.005647062170134,1.5075580795614614,-6.571024182483858,-1.005647062170134
2.3755,-1.4409740048712674,6.284062951212334,0.9664975685889882,1.4409740048712674,-6.284062951212334,-0.9664975685889882
2.376,-1.3761912826989768,6.004653807081808,0.9280658525024449,1.3761912826989768,-6.004653807081808,-0.9280658525024449
2.3765,-1.313174074671486,5.732653399651831,0.8903487809697724,1.313174074671486,-5.732653399651831,-0.8903487809697724
2.377,-1.2518866318114512,5.467918397264218,0.8533426815436377,1.2518866318114512,-5.467918397264218,-0.8533426815436377
2.3775,-1.1922933405842742,5.210305690709261,0.817043377768989,1.1922933405842742,-5.210305690709261,-0.817043377768989
2.378,-1.1343587654972218,4.959672582455203,0.7814462233376586,1.1343587654972218,-4.959672582455203,-0.7814462233376586
2.3785,-1.078047688408211,4.715876962069778,0.7465461349102831,1.078047688408211,-4.715876962069778,-0.7465461349102831
2.379,-1.0233251446992628,4.4787774684549095,0.7123376236208463,1.0233251446992628,-4.4787774684549095,-0.7123376236208463
2.3795,-0.9701564564666272,4.248233639505723,0.6788148252822938,0.9701564564666272,-4.248233639505723,-0.6788148252822938
